datetime,lat,lon,waveMeanDirection,waveTp,waveTm,waveHs
2024-10-11 21:00:00,41.916672,-69.75,339.59375,12.0,5.515625,0.8125
2024-10-11 22:00:00,41.916672,-69.75,328.1015625,11.96875,5.625,0.78125
2024-10-11 23:00:00,41.916672,-69.75,178.4296875,11.9375,5.640625,0.7734375
2024-10-12 00:00:00,41.916672,-69.75,191.0390625,11.90625,5.4921875,0.78125
2024-10-12 01:00:00,41.916672,-69.75,204.25,11.875,5.3203125,0.8125
2024-10-12 02:00:00,41.916672,-69.75,217.5703125,11.828125,5.15625,0.84375
2024-10-12 03:00:00,41.916672,-69.75,225.640625,3.4765625,5.0625,0.875
2024-10-12 04:00:00,41.916672,-69.75,226.2265625,3.515625,5.03125,0.890625
2024-10-12 05:00:00,41.916672,-69.75,222.84375,3.578125,4.9921875,0.921875
2024-10-12 06:00:00,41.916672,-69.75,219.3828125,3.7421875,4.921875,0.9765625
2024-10-12 07:00:00,41.916672,-69.75,216.046875,3.828125,4.8515625,1.046875
2024-10-12 08:00:00,41.916672,-69.75,214.7734375,4.0625,4.796875,1.1328125
2024-10-12 09:00:00,41.916672,-69.75,216.671875,4.171875,4.8046875,1.203125
2024-10-12 10:00:00,41.916672,-69.75,220.8203125,4.1796875,4.8671875,1.2109375
2024-10-12 11:00:00,41.916672,-69.75,226.015625,4.1328125,4.875,1.21875
2024-10-12 12:00:00,41.916672,-69.75,232.3671875,4.1328125,4.859375,1.2421875
2024-10-12 13:00:00,41.916672,-69.75,242.40625,4.1796875,4.875,1.2578125
2024-10-12 14:00:00,41.916672,-69.75,260.5859375,4.21875,4.90625,1.265625
2024-10-12 15:00:00,41.916672,-69.75,280.4140625,4.3203125,5.0234375,1.2265625
2024-10-12 16:00:00,41.916672,-69.75,293.8046875,4.359375,5.1875,1.140625
2024-10-12 17:00:00,41.916672,-69.75,303.0390625,11.65625,5.3203125,1.046875
2024-10-12 18:00:00,41.916672,-69.75,312.46875,11.4921875,5.421875,0.984375
2024-10-12 19:00:00,41.916672,-69.75,322.765625,11.265625,5.5234375,0.9375
2024-10-12 20:00:00,41.916672,-69.75,333.078125,11.125,5.625,0.90625
2024-10-12 21:00:00,41.916672,-69.75,342.3125,11.046875,5.7109375,0.875
2024-10-12 22:00:00,41.916672,-69.75,350.3671875,11.0,5.8046875,0.859375
2024-10-12 23:00:00,41.916672,-69.75,355.0859375,10.96875,5.8203125,0.84375
2024-10-13 00:00:00,41.916672,-69.75,354.7578125,10.9453125,5.6953125,0.859375
2024-10-13 01:00:00,41.916672,-69.75,353.75,10.921875,5.5390625,0.875
2024-10-13 02:00:00,41.916672,-69.75,354.03125,10.8984375,5.4140625,0.890625
2024-10-13 03:00:00,41.916672,-69.75,355.2578125,10.875,5.2734375,0.9296875
2024-10-13 04:00:00,41.916672,-69.75,357.3359375,10.8515625,5.1484375,0.9921875
2024-10-13 05:00:00,41.916672,-69.75,0.140625,4.9140625,5.1171875,1.046875
2024-10-13 06:00:00,41.916672,-69.75,1.84375,5.0234375,5.109375,1.078125
2024-10-13 07:00:00,41.916672,-69.75,4.078125,5.109375,5.1875,1.0546875
2024-10-13 08:00:00,41.916672,-69.75,6.9921875,5.140625,5.3046875,0.9921875
2024-10-13 09:00:00,41.916672,-69.75,10.453125,5.109375,5.4375,0.921875
2024-10-13 10:00:00,41.916672,-69.75,14.9921875,5.046875,5.609375,0.84375
2024-10-13 11:00:00,41.916672,-69.75,20.5390625,10.2890625,5.7734375,0.7890625
2024-10-13 12:00:00,41.916672,-69.75,27.4609375,10.203125,5.9609375,0.734375
2024-10-13 13:00:00,41.916672,-69.75,36.0859375,10.1484375,6.1640625,0.6875
2024-10-13 14:00:00,41.916672,-69.75,46.3671875,10.109375,6.390625,0.65625
2024-10-13 15:00:00,41.916672,-69.75,57.96875,10.0859375,6.6328125,0.625
2024-10-13 16:00:00,41.916672,-69.75,70.1796875,10.078125,6.8984375,0.6015625
2024-10-13 17:00:00,41.916672,-69.75,82.4765625,10.0859375,7.203125,0.578125
2024-10-13 18:00:00,41.916672,-69.75,93.4453125,10.109375,7.53125,0.5625
2024-10-13 19:00:00,41.916672,-69.75,102.3203125,10.15625,7.8359375,0.5546875
2024-10-13 20:00:00,41.916672,-69.75,109.0078125,10.25,7.8828125,0.5546875
2024-10-13 21:00:00,41.916672,-69.75,118.8671875,10.40625,6.046875,0.6953125
2024-10-13 22:00:00,41.916672,-69.75,125.8515625,10.765625,5.6796875,0.765625
