datetime,lat,lon,waveTp,waveHs,waveTm,waveMeanDirection
2024-10-13 22:00:00,41.916672,-69.75,10.765625,0.765625,5.6796875,125.8515625
2024-10-13 23:00:00,41.916672,-69.75,10.8515625,0.8125,5.5859375,132.5859375
2024-10-14 00:00:00,41.916672,-69.75,10.875,0.8359375,5.6328125,139.4140625
2024-10-14 01:00:00,41.916672,-69.75,10.8828125,0.84375,5.703125,144.859375
2024-10-14 02:00:00,41.916672,-69.75,10.8828125,0.84375,5.765625,148.8203125
2024-10-14 03:00:00,41.916672,-69.75,10.8828125,0.8515625,5.8125,152.2265625
2024-10-14 04:00:00,41.916672,-69.75,10.8828125,0.875,5.7890625,156.03125
2024-10-14 05:00:00,41.916672,-69.75,10.875,0.9140625,5.7890625,159.234375
2024-10-14 06:00:00,41.916672,-69.75,10.875,0.921875,5.8984375,159.6015625
2024-10-14 07:00:00,41.916672,-69.75,10.8671875,0.9453125,5.9375,159.953125
2024-10-14 08:00:00,41.916672,-69.75,10.859375,0.9609375,5.9453125,160.28125
2024-10-14 09:00:00,41.916672,-69.75,10.84375,0.96875,6.0625,159.484375
2024-10-14 10:00:00,41.916672,-69.75,10.828125,0.9765625,6.171875,158.5078125
2024-10-14 11:00:00,41.916672,-69.75,10.8046875,0.9765625,6.234375,157.5234375
2024-10-14 12:00:00,41.916672,-69.75,10.78125,0.9765625,6.3125,155.78125
2024-10-14 13:00:00,41.916672,-69.75,10.7421875,0.9609375,6.390625,153.4765625
2024-10-14 14:00:00,41.916672,-69.75,10.6875,0.953125,6.4765625,151.078125
2024-10-14 15:00:00,41.916672,-69.75,10.625,0.953125,6.546875,148.9375
2024-10-14 16:00:00,41.916672,-69.75,10.53125,0.953125,6.59375,147.2578125
2024-10-14 17:00:00,41.916672,-69.75,10.1953125,0.96875,6.625,145.859375
2024-10-14 18:00:00,41.916672,-69.75,7.7265625,0.9921875,6.6484375,144.3359375
2024-10-14 19:00:00,41.916672,-69.75,7.90625,1.015625,6.65625,142.5078125
2024-10-14 20:00:00,41.916672,-69.75,8.1328125,1.03125,6.6328125,140.765625
2024-10-14 21:00:00,41.916672,-69.75,8.296875,1.0390625,6.6015625,139.8828125
2024-10-14 22:00:00,41.916672,-69.75,9.6328125,1.0390625,6.578125,139.96875
2024-10-14 23:00:00,41.916672,-69.75,9.6328125,1.046875,6.46875,140.3515625
2024-10-15 00:00:00,41.916672,-69.75,9.625,1.046875,6.4296875,140.03125
2024-10-15 01:00:00,41.916672,-69.75,9.6171875,1.0234375,6.46875,139.3203125
2024-10-15 02:00:00,41.916672,-69.75,9.625,1.03125,6.328125,139.4765625
2024-10-15 03:00:00,41.916672,-69.75,9.625,1.1015625,5.828125,144.0
2024-10-15 04:00:00,41.916672,-69.75,9.609375,1.2578125,5.296875,238.078125
2024-10-15 05:00:00,41.916672,-69.75,4.3359375,1.3984375,5.125,318.8828125
2024-10-15 06:00:00,41.916672,-69.75,4.6953125,1.46875,5.171875,323.2578125
2024-10-15 07:00:00,41.916672,-69.75,5.0234375,1.515625,5.265625,325.90625
2024-10-15 08:00:00,41.916672,-69.75,5.171875,1.5390625,5.3671875,327.4140625
2024-10-15 09:00:00,41.916672,-69.75,5.3828125,1.5390625,5.4375,328.640625
2024-10-15 10:00:00,41.916672,-69.75,5.4765625,1.515625,5.4609375,328.3671875
2024-10-15 11:00:00,41.916672,-69.75,5.5078125,1.4765625,5.453125,327.4375
2024-10-15 12:00:00,41.916672,-69.75,5.484375,1.421875,5.4296875,326.9296875
2024-10-15 13:00:00,41.916672,-69.75,5.3984375,1.359375,5.375,325.796875
2024-10-15 14:00:00,41.916672,-69.75,5.2734375,1.3125,5.3046875,324.125
2024-10-15 15:00:00,41.916672,-69.75,5.2265625,1.25,5.2734375,322.953125
2024-10-15 16:00:00,41.916672,-69.75,5.1953125,1.171875,5.2578125,321.8203125
2024-10-15 17:00:00,41.916672,-69.75,5.1484375,1.09375,5.234375,318.7421875
2024-10-15 18:00:00,41.916672,-69.75,5.078125,1.03125,5.1796875,311.375
2024-10-15 19:00:00,41.916672,-69.75,4.9765625,0.9921875,5.078125,299.296875
2024-10-15 20:00:00,41.916672,-69.75,8.3984375,0.984375,4.9140625,286.6640625
2024-10-15 21:00:00,41.916672,-69.75,4.59375,1.015625,4.7265625,281.4765625
2024-10-15 22:00:00,41.916672,-69.75,4.2890625,1.0703125,4.5703125,283.8359375
2024-10-15 23:00:00,41.916672,-69.75,4.34375,1.1328125,4.5,286.7421875
2024-10-16 00:00:00,41.916672,-69.75,4.4921875,1.1484375,4.5078125,287.359375
2024-10-16 01:00:00,41.916672,-69.75,4.515625,1.1328125,4.5234375,285.984375
2024-10-16 02:00:00,41.916672,-69.75,4.3515625,1.125,4.4921875,283.578125
2024-10-16 03:00:00,41.916672,-69.75,4.2265625,1.1640625,4.4453125,283.9453125
2024-10-16 04:00:00,41.916672,-69.75,4.2578125,1.203125,4.4375,285.6875
2024-10-16 05:00:00,41.916672,-69.75,4.296875,1.2265625,4.4453125,285.9140625
2024-10-16 06:00:00,41.916672,-69.75,4.2890625,1.2265625,4.421875,284.6484375
2024-10-16 07:00:00,41.916672,-69.75,4.2890625,1.2421875,4.3984375,283.6640625
2024-10-16 08:00:00,41.916672,-69.75,4.3046875,1.2578125,4.390625,284.4296875
2024-10-16 09:00:00,41.916672,-69.75,4.3203125,1.2734375,4.40625,286.4140625
2024-10-16 10:00:00,41.916672,-69.75,4.4296875,1.3125,4.421875,288.71875
2024-10-16 11:00:00,41.916672,-69.75,4.6328125,1.3515625,4.4609375,292.84375
2024-10-16 12:00:00,41.916672,-69.75,4.7890625,1.3671875,4.515625,298.328125
2024-10-16 13:00:00,41.916672,-69.75,4.9375,1.3671875,4.5546875,302.390625
2024-10-16 14:00:00,41.916672,-69.75,5.03125,1.359375,4.578125,304.9609375
2024-10-16 15:00:00,41.916672,-69.75,5.140625,1.359375,4.59375,307.6328125
2024-10-16 16:00:00,41.916672,-69.75,5.25,1.3828125,4.6328125,311.390625
2024-10-16 17:00:00,41.916672,-69.75,5.3515625,1.3984375,4.6796875,315.5078125
2024-10-16 18:00:00,41.916672,-69.75,5.4140625,1.4140625,4.7109375,318.984375
2024-10-16 19:00:00,41.916672,-69.75,5.453125,1.4375,4.7421875,322.21875
2024-10-16 20:00:00,41.916672,-69.75,5.5,1.421875,4.78125,325.421875
2024-10-16 21:00:00,41.916672,-69.75,5.515625,1.359375,4.78125,328.7265625
2024-10-16 22:00:00,41.916672,-69.75,5.546875,1.2265625,4.796875,332.5390625
2024-10-16 23:00:00,41.916672,-69.75,5.546875,1.109375,4.765625,336.1796875
2024-10-17 00:00:00,41.916672,-69.75,5.5,1.046875,4.6953125,338.96875
2024-10-17 01:00:00,41.916672,-69.75,5.3984375,1.0390625,4.6171875,341.5
2024-10-17 02:00:00,41.916672,-69.75,5.2890625,1.046875,4.609375,345.015625
2024-10-17 03:00:00,41.916672,-69.75,5.2578125,1.046875,4.609375,349.0390625
2024-10-17 04:00:00,41.916672,-69.75,5.2578125,1.015625,4.625,352.9375
2024-10-17 05:00:00,41.916672,-69.75,5.25,0.96875,4.671875,356.3046875
2024-10-17 06:00:00,41.916672,-69.75,5.234375,0.9140625,4.6640625,359.6484375
2024-10-17 07:00:00,41.916672,-69.75,5.1953125,0.8671875,4.640625,2.7578125
2024-10-17 08:00:00,41.916672,-69.75,5.140625,0.8125,4.6328125,5.65625
2024-10-17 09:00:00,41.916672,-69.75,5.0546875,0.7734375,4.5625,9.0859375
2024-10-17 10:00:00,41.916672,-69.75,4.8828125,0.7265625,4.53125,12.453125
2024-10-17 11:00:00,41.916672,-69.75,4.7421875,0.6875,4.4609375,16.40625
2024-10-17 12:00:00,41.916672,-69.75,4.6328125,0.6875,4.25,22.1484375
2024-10-17 13:00:00,41.916672,-69.75,4.3046875,0.7109375,4.0703125,27.671875
2024-10-17 14:00:00,41.916672,-69.75,4.0703125,0.7265625,4.0,32.0546875
2024-10-17 15:00:00,41.916672,-69.75,4.0,0.7109375,3.9921875,35.6328125
2024-10-17 16:00:00,41.916672,-69.75,3.9609375,0.6953125,3.984375,38.8984375
2024-10-17 17:00:00,41.916672,-69.75,3.921875,0.671875,3.984375,41.46875
2024-10-17 18:00:00,41.916672,-69.75,3.8671875,0.6640625,3.9453125,42.8046875
2024-10-17 19:00:00,41.916672,-69.75,3.7890625,0.6796875,3.84375,41.4453125
2024-10-17 20:00:00,41.916672,-69.75,3.7421875,0.734375,3.75,37.5
2024-10-17 21:00:00,41.916672,-69.75,3.8125,0.8203125,3.7265625,32.65625
2024-10-17 22:00:00,41.916672,-69.75,3.96875,0.8671875,3.8125,31.0234375
2024-10-17 23:00:00,41.916672,-69.75,4.125,0.8984375,3.8671875,31.6484375
2024-10-18 00:00:00,41.916672,-69.75,4.1875,0.921875,3.9140625,33.984375
2024-10-18 01:00:00,41.916672,-69.75,4.2421875,0.9765625,3.953125,36.875
2024-10-18 02:00:00,41.916672,-69.75,4.390625,1.046875,4.046875,40.9609375
2024-10-18 03:00:00,41.916672,-69.75,4.5859375,1.1171875,4.1640625,45.2421875
2024-10-18 04:00:00,41.916672,-69.75,4.7109375,1.21875,4.2890625,48.09375
2024-10-18 05:00:00,41.916672,-69.75,5.0,1.3359375,4.4609375,50.671875
2024-10-18 06:00:00,41.916672,-69.75,5.1640625,1.4453125,4.6328125,52.265625
2024-10-18 07:00:00,41.916672,-69.75,5.421875,1.578125,4.7890625,51.8671875
2024-10-18 08:00:00,41.916672,-69.75,5.5703125,1.7109375,4.96875,50.8046875
2024-10-18 09:00:00,41.916672,-69.75,5.7109375,1.8359375,5.1640625,50.140625
2024-10-18 10:00:00,41.916672,-69.75,5.9609375,1.9140625,5.359375,50.4453125
2024-10-18 11:00:00,41.916672,-69.75,6.09375,1.9765625,5.546875,51.765625
2024-10-18 12:00:00,41.916672,-69.75,6.1875,2.046875,5.734375,54.046875
2024-10-18 13:00:00,41.916672,-69.75,6.2578125,2.1171875,5.9140625,56.4140625
2024-10-18 14:00:00,41.916672,-69.75,6.296875,2.1796875,6.0703125,58.21875
2024-10-18 15:00:00,41.916672,-69.75,6.3203125,2.21875,6.1875,59.3515625
2024-10-18 16:00:00,41.916672,-69.75,6.3359375,2.234375,6.2734375,60.0625
2024-10-18 17:00:00,41.916672,-69.75,6.3359375,2.25,6.359375,60.8203125
2024-10-18 18:00:00,41.916672,-69.75,6.3359375,2.25,6.4296875,61.9921875
2024-10-18 19:00:00,41.916672,-69.75,6.3359375,2.2421875,6.46875,62.9765625
2024-10-18 20:00:00,41.916672,-69.75,8.7421875,2.2109375,6.4765625,63.828125
2024-10-18 21:00:00,41.916672,-69.75,8.7734375,2.171875,6.4921875,65.1171875
2024-10-18 22:00:00,41.916672,-69.75,8.7734375,2.09375,6.5703125,68.1875
2024-10-18 23:00:00,41.916672,-69.75,8.75,2.015625,6.6171875,71.2109375
2024-10-19 00:00:00,41.916672,-69.75,8.703125,1.9453125,6.640625,73.5234375
2024-10-19 01:00:00,41.916672,-69.75,8.6015625,1.8671875,6.6640625,75.6875
2024-10-19 02:00:00,41.916672,-69.75,8.4765625,1.8046875,6.703125,77.9140625
2024-10-19 03:00:00,41.916672,-69.75,8.40625,1.7421875,6.765625,80.1171875
2024-10-19 04:00:00,41.916672,-69.75,8.3671875,1.6953125,6.8359375,82.265625
2024-10-19 05:00:00,41.916672,-69.75,8.359375,1.6484375,6.921875,84.34375
2024-10-19 06:00:00,41.916672,-69.75,8.3671875,1.6171875,7.015625,86.3203125
2024-10-19 07:00:00,41.916672,-69.75,8.375,1.578125,7.09375,88.1015625
2024-10-19 08:00:00,41.916672,-69.75,8.3828125,1.5546875,7.171875,89.6640625
2024-10-19 09:00:00,41.916672,-69.75,8.390625,1.53125,7.234375,91.0859375
2024-10-19 10:00:00,41.916672,-69.75,8.40625,1.515625,7.3046875,92.40625
2024-10-19 11:00:00,41.916672,-69.75,8.4609375,1.5078125,7.375,93.6484375
2024-10-19 12:00:00,41.916672,-69.75,8.53125,1.4921875,7.4375,94.78125
2024-10-19 13:00:00,41.916672,-69.75,8.6328125,1.484375,7.5,95.8046875
2024-10-19 14:00:00,41.916672,-69.75,8.71875,1.484375,7.5546875,96.7421875
2024-10-19 15:00:00,41.916672,-69.75,8.7734375,1.4765625,7.609375,97.5859375
2024-10-19 16:00:00,41.916672,-69.75,8.8203125,1.46875,7.6640625,98.3359375
2024-10-19 17:00:00,41.916672,-69.75,8.8671875,1.4609375,7.71875,99.0078125
2024-10-19 18:00:00,41.916672,-69.75,8.90625,1.4609375,7.7578125,99.59375
2024-10-19 19:00:00,41.916672,-69.75,8.9375,1.453125,7.8046875,100.09375
2024-10-19 20:00:00,41.916672,-69.75,8.9609375,1.4453125,7.8359375,100.5234375
2024-10-19 21:00:00,41.916672,-69.75,8.9765625,1.4296875,7.875,100.921875
2024-10-19 22:00:00,41.916672,-69.75,8.9921875,1.421875,7.9140625,101.296875
2024-10-19 23:00:00,41.916672,-69.75,9.0078125,1.40625,7.9375,101.65625
2024-10-20 00:00:00,41.916672,-69.75,9.015625,1.3984375,7.9453125,101.9921875
2024-10-20 01:00:00,41.916672,-69.75,9.015625,1.3828125,7.9375,102.3203125
2024-10-20 02:00:00,41.916672,-69.75,9.0,1.3671875,7.8515625,102.7421875
2024-10-20 03:00:00,41.916672,-69.75,8.984375,1.375,7.6015625,104.8359375
2024-10-20 04:00:00,41.916672,-69.75,8.96875,1.3671875,7.5078125,106.671875
2024-10-20 05:00:00,41.916672,-69.75,8.953125,1.3359375,7.53125,106.7578125
2024-10-20 06:00:00,41.916672,-69.75,8.9296875,1.3125,7.4765625,107.25
2024-10-20 07:00:00,41.916672,-69.75,8.9140625,1.2890625,7.4140625,107.890625
2024-10-20 08:00:00,41.916672,-69.75,8.890625,1.265625,7.3671875,108.4765625
2024-10-20 09:00:00,41.916672,-69.75,8.8671875,1.2421875,7.2890625,109.3515625
2024-10-20 10:00:00,41.916672,-69.75,8.8359375,1.2265625,7.1875,110.46875
2024-10-20 11:00:00,41.916672,-69.75,8.8046875,1.203125,7.078125,111.5703125
2024-10-20 12:00:00,41.916672,-69.75,8.765625,1.1796875,7.0,112.171875
2024-10-20 13:00:00,41.916672,-69.75,8.71875,1.1484375,6.9609375,112.203125
2024-10-20 14:00:00,41.916672,-69.75,8.671875,1.109375,6.921875,112.1484375
2024-10-20 15:00:00,41.916672,-69.75,8.5625,1.078125,6.890625,112.0703125
2024-10-20 16:00:00,41.916672,-69.75,8.4765625,1.0390625,6.8984375,111.6796875
2024-10-20 17:00:00,41.916672,-69.75,8.4140625,1.0,6.9140625,111.390625
2024-10-20 18:00:00,41.916672,-69.75,8.3515625,0.96875,6.8828125,111.6015625
2024-10-20 19:00:00,41.916672,-69.75,8.3046875,0.9296875,6.875,111.921875
2024-10-20 20:00:00,41.916672,-69.75,8.2578125,0.9140625,6.65625,115.4296875
2024-10-20 21:00:00,41.916672,-69.75,8.2265625,0.9296875,6.2578125,122.71875
2024-10-20 22:00:00,41.916672,-69.75,8.203125,0.9296875,6.015625,128.3359375
2024-10-20 23:00:00,41.916672,-69.75,8.1796875,0.921875,5.8046875,133.46875
2024-10-21 00:00:00,41.916672,-69.75,8.1640625,0.921875,5.6015625,139.1640625
2024-10-21 01:00:00,41.916672,-69.75,8.1484375,0.9140625,5.46875,143.5859375
2024-10-21 02:00:00,41.916672,-69.75,8.1328125,0.8984375,5.390625,146.703125
2024-10-21 03:00:00,41.916672,-69.75,8.1171875,0.8828125,5.3125,149.6328125
2024-10-21 04:00:00,41.916672,-69.75,8.09375,0.8671875,5.265625,151.78125
2024-10-21 05:00:00,41.916672,-69.75,8.0703125,0.8515625,5.2265625,153.421875
2024-10-21 06:00:00,41.916672,-69.75,8.046875,0.8359375,5.2109375,153.9296875
2024-10-21 07:00:00,41.916672,-69.75,8.0234375,0.8203125,5.21875,153.1640625
2024-10-21 08:00:00,41.916672,-69.75,8.0,0.796875,5.2734375,150.3359375
2024-10-21 09:00:00,41.916672,-69.75,7.9609375,0.765625,5.375,145.625
2024-10-21 10:00:00,41.916672,-69.75,7.9296875,0.7265625,5.59375,138.0625
2024-10-21 11:00:00,41.916672,-69.75,7.8828125,0.6953125,5.796875,131.96875
2024-10-21 12:00:00,41.916672,-69.75,7.4921875,0.6796875,5.8671875,129.203125
2024-10-21 13:00:00,41.916672,-69.75,7.3671875,0.6875,5.8046875,128.765625
2024-10-21 14:00:00,41.916672,-69.75,7.3125,0.6796875,5.8203125,127.5234375
2024-10-21 15:00:00,41.916672,-69.75,7.28125,0.671875,5.890625,125.6015625
2024-10-21 16:00:00,41.916672,-69.75,7.2890625,0.6640625,5.9765625,124.5625
2024-10-21 17:00:00,41.916672,-69.75,7.3203125,0.65625,6.078125,124.2421875
2024-10-21 18:00:00,41.916672,-69.75,7.4140625,0.671875,5.90625,128.4375
2024-10-21 19:00:00,41.916672,-69.75,7.578125,0.7109375,5.5859375,141.3359375
2024-10-21 20:00:00,41.916672,-69.75,7.7890625,0.7421875,5.40625,149.8671875
2024-10-21 21:00:00,41.916672,-69.75,7.90625,0.765625,5.2890625,155.0703125
2024-10-21 22:00:00,41.916672,-69.75,7.9453125,0.78125,5.28125,156.15625
2024-10-21 23:00:00,41.916672,-69.75,7.96875,0.78125,5.2890625,156.6875
2024-10-22 00:00:00,41.916672,-69.75,7.9921875,0.7890625,5.28125,158.28125
2024-10-22 01:00:00,41.916672,-69.75,8.0078125,0.796875,5.296875,159.15625
2024-10-22 02:00:00,41.916672,-69.75,8.03125,0.78125,5.3984375,157.2578125
2024-10-22 03:00:00,41.916672,-69.75,8.0625,0.7578125,5.578125,152.0390625
2024-10-22 04:00:00,41.916672,-69.75,8.1328125,0.734375,5.8203125,144.765625
2024-10-22 05:00:00,41.916672,-69.75,8.296875,0.7109375,6.109375,137.1875
2024-10-22 06:00:00,41.916672,-69.75,8.6875,0.6796875,6.453125,130.3515625
2024-10-22 07:00:00,41.916672,-69.75,8.765625,0.6640625,6.71875,126.3046875
2024-10-22 08:00:00,41.916672,-69.75,8.8203125,0.65625,6.9765625,123.7578125
2024-10-22 09:00:00,41.916672,-69.75,8.84375,0.640625,7.2578125,121.8671875
2024-10-22 10:00:00,41.916672,-69.75,8.8515625,0.6328125,7.484375,120.6953125
2024-10-22 11:00:00,41.916672,-69.75,8.8359375,0.6328125,7.640625,120.0234375
2024-10-22 12:00:00,41.916672,-69.75,8.7890625,0.6328125,7.7265625,119.6484375
2024-10-22 13:00:00,41.916672,-69.75,8.7265625,0.6328125,7.7734375,119.40625
2024-10-22 14:00:00,41.916672,-69.75,8.625,0.6328125,7.78125,119.21875
2024-10-22 15:00:00,41.916672,-69.75,8.5234375,0.640625,7.78125,119.046875
2024-10-22 16:00:00,41.916672,-69.75,8.4609375,0.640625,7.7734375,118.8828125
2024-10-22 17:00:00,41.916672,-69.75,8.421875,0.640625,7.765625,118.7109375
2024-10-22 18:00:00,41.916672,-69.75,8.390625,0.640625,7.75,118.53125
2024-10-22 19:00:00,41.916672,-69.75,8.359375,0.640625,7.734375,118.359375
2024-10-22 20:00:00,41.916672,-69.75,8.328125,0.640625,7.7265625,118.1875
2024-10-22 21:00:00,41.916672,-69.75,8.296875,0.6328125,7.71875,118.0078125
2024-10-22 22:00:00,41.916672,-69.75,8.265625,0.6328125,7.7109375,117.8203125
2024-10-22 23:00:00,41.916672,-69.75,8.2421875,0.6328125,7.7109375,117.6171875
2024-10-23 00:00:00,41.916672,-69.75,8.2265625,0.6328125,7.71875,117.390625
2024-10-23 01:00:00,41.916672,-69.75,8.2109375,0.640625,7.7265625,117.15625
2024-10-23 02:00:00,41.916672,-69.75,8.203125,0.640625,7.7265625,116.921875
2024-10-23 03:00:00,41.916672,-69.75,8.203125,0.640625,7.7265625,116.6953125
2024-10-23 04:00:00,41.916672,-69.75,8.203125,0.640625,7.71875,116.4765625
2024-10-23 05:00:00,41.916672,-69.75,8.21875,0.6484375,7.6796875,116.3203125
2024-10-23 06:00:00,41.916672,-69.75,8.2265625,0.6640625,7.4921875,116.5546875
2024-10-23 07:00:00,41.916672,-69.75,8.2421875,0.703125,6.890625,120.828125
2024-10-23 08:00:00,41.916672,-69.75,8.25,0.7265625,6.703125,124.0703125
2024-10-23 09:00:00,41.916672,-69.75,8.265625,0.75,6.4921875,127.03125
2024-10-23 10:00:00,41.916672,-69.75,8.2890625,0.7890625,6.203125,130.8359375
2024-10-23 11:00:00,41.916672,-69.75,8.3046875,0.8125,6.0703125,132.4921875
2024-10-23 12:00:00,41.916672,-69.75,8.3359375,0.84375,5.859375,135.4375
2024-10-23 13:00:00,41.916672,-69.75,8.375,0.875,5.6875,138.375
2024-10-23 14:00:00,41.916672,-69.75,8.4140625,0.890625,5.609375,139.7734375
2024-10-23 15:00:00,41.916672,-69.75,8.4453125,0.890625,5.625,139.4609375
2024-10-23 16:00:00,41.916672,-69.75,8.453125,0.875,5.65625,138.484375
2024-10-23 17:00:00,41.916672,-69.75,8.4296875,0.875,5.65625,138.15625
2024-10-23 18:00:00,41.916672,-69.75,8.390625,0.875,5.609375,138.59375
2024-10-23 19:00:00,41.916672,-69.75,8.34375,0.8828125,5.5390625,139.5703125
2024-10-23 20:00:00,41.916672,-69.75,8.3046875,0.8984375,5.4375,141.2265625
2024-10-23 21:00:00,41.916672,-69.75,8.28125,0.9140625,5.3671875,142.6484375
2024-10-23 22:00:00,41.916672,-69.75,8.265625,0.90625,5.3828125,142.734375
2024-10-23 23:00:00,41.916672,-69.75,8.2578125,0.8984375,5.4140625,142.421875
2024-10-24 00:00:00,41.916672,-69.75,8.2734375,0.890625,5.453125,141.5703125
2024-10-24 01:00:00,41.916672,-69.75,8.2890625,0.8828125,5.5,140.578125
2024-10-24 02:00:00,41.916672,-69.75,8.328125,0.8828125,5.4921875,140.34375
2024-10-24 03:00:00,41.916672,-69.75,8.375,0.8828125,5.4765625,140.3203125
2024-10-24 04:00:00,41.916672,-69.75,8.4375,0.8828125,5.515625,139.2734375
2024-10-24 05:00:00,41.916672,-69.75,8.53125,0.8671875,5.609375,136.8828125
2024-10-24 06:00:00,41.916672,-69.75,8.65625,0.8359375,5.75,133.53125
2024-10-24 07:00:00,41.916672,-69.75,8.71875,0.8125,5.8671875,130.4453125
2024-10-24 08:00:00,41.916672,-69.75,8.75,0.796875,5.9765625,127.65625
2024-10-24 09:00:00,41.916672,-69.75,8.7578125,0.765625,6.21875,122.96875
2024-10-24 10:00:00,41.916672,-69.75,8.7578125,0.7265625,6.53125,117.78125
2024-10-24 11:00:00,41.916672,-69.75,8.7578125,0.6953125,6.78125,113.921875
2024-10-24 12:00:00,41.916672,-69.75,8.7421875,0.6796875,6.9609375,111.234375
2024-10-24 13:00:00,41.916672,-69.75,8.7265625,0.6640625,7.0859375,109.40625
2024-10-24 14:00:00,41.916672,-69.75,8.6953125,0.6484375,7.15625,108.1015625
2024-10-24 15:00:00,41.916672,-69.75,8.65625,0.6484375,7.046875,106.6875
2024-10-24 16:00:00,41.916672,-69.75,8.5703125,0.75,5.8046875,84.6640625
2024-10-24 17:00:00,41.916672,-69.75,8.5078125,0.8515625,5.21875,60.609375
2024-10-24 18:00:00,41.916672,-69.75,8.4453125,1.0,4.796875,40.4140625
2024-10-24 19:00:00,41.916672,-69.75,4.1484375,1.1171875,4.7265625,31.2109375
2024-10-24 20:00:00,41.916672,-69.75,4.4921875,1.21875,4.7734375,24.8359375
2024-10-24 21:00:00,41.916672,-69.75,4.671875,1.3046875,4.8515625,20.1171875
2024-10-24 22:00:00,41.916672,-69.75,4.921875,1.328125,5.0078125,19.3203125
2024-10-24 23:00:00,41.916672,-69.75,5.0,1.3203125,5.171875,22.1328125
2024-10-25 00:00:00,41.916672,-69.75,5.0078125,1.34375,5.34375,27.03125
2024-10-25 01:00:00,41.916672,-69.75,4.9921875,1.390625,5.578125,34.859375
2024-10-25 02:00:00,41.916672,-69.75,5.0,1.5,5.890625,44.71875
2024-10-25 03:00:00,41.916672,-69.75,10.671875,1.6640625,6.2890625,55.4375
2024-10-25 04:00:00,41.916672,-69.75,10.5546875,1.859375,6.6875,65.0234375
2024-10-25 05:00:00,41.916672,-69.75,10.328125,2.03125,6.9765625,69.6015625
2024-10-25 06:00:00,41.916672,-69.75,10.2890625,2.1640625,7.140625,69.3203125
2024-10-25 07:00:00,41.916672,-69.75,10.4375,2.25,7.2734375,68.734375
2024-10-25 08:00:00,41.916672,-69.75,10.59375,2.28125,7.3671875,67.84375
2024-10-25 09:00:00,41.916672,-69.75,10.6640625,2.2890625,7.40625,66.0078125
2024-10-25 10:00:00,41.916672,-69.75,10.6796875,2.265625,7.453125,65.109375
2024-10-25 11:00:00,41.916672,-69.75,10.6640625,2.2421875,7.4765625,64.6015625
2024-10-25 12:00:00,41.916672,-69.75,10.625,2.203125,7.5078125,64.5390625
2024-10-25 13:00:00,41.916672,-69.75,10.5546875,2.171875,7.5546875,65.3125
2024-10-25 14:00:00,41.916672,-69.75,10.4765625,2.1328125,7.625,66.6796875
2024-10-25 15:00:00,41.916672,-69.75,10.4140625,2.09375,7.71875,68.484375
2024-10-25 16:00:00,41.916672,-69.75,10.3828125,2.0625,7.8515625,70.671875
2024-10-25 17:00:00,41.916672,-69.75,10.359375,2.0234375,8.015625,73.140625
2024-10-25 18:00:00,41.916672,-69.75,10.34375,1.984375,8.1796875,75.5625
2024-10-25 19:00:00,41.916672,-69.75,10.3359375,1.9375,8.3203125,77.4921875
2024-10-25 20:00:00,41.916672,-69.75,10.34375,1.8828125,8.4296875,78.96875
2024-10-25 21:00:00,41.916672,-69.75,10.390625,1.8203125,8.4921875,80.1015625
2024-10-25 22:00:00,41.916672,-69.75,10.484375,1.75,8.53125,81.0234375
2024-10-25 23:00:00,41.916672,-69.75,11.0234375,1.6796875,8.546875,81.828125
2024-10-26 00:00:00,41.916672,-69.75,10.9609375,1.609375,8.5703125,82.65625
2024-10-26 01:00:00,41.916672,-69.75,10.8828125,1.5390625,8.6015625,83.53125
2024-10-26 02:00:00,41.916672,-69.75,10.8046875,1.46875,8.625,84.4921875
2024-10-26 03:00:00,41.916672,-69.75,10.7265625,1.4453125,8.34375,86.4453125
2024-10-26 04:00:00,41.916672,-69.75,10.6171875,1.40625,8.2109375,89.984375
2024-10-26 05:00:00,41.916672,-69.75,10.4609375,1.34375,8.234375,91.546875
2024-10-26 06:00:00,41.916672,-69.75,10.34375,1.28125,8.2578125,93.2421875
2024-10-26 07:00:00,41.916672,-69.75,10.25,1.234375,8.2265625,95.53125
2024-10-26 08:00:00,41.916672,-69.75,10.1953125,1.1953125,8.140625,97.9765625
2024-10-26 09:00:00,41.916672,-69.75,10.140625,1.15625,8.0625,100.0078125
2024-10-26 10:00:00,41.916672,-69.75,10.09375,1.109375,8.125,101.015625
2024-10-26 11:00:00,41.916672,-69.75,10.0390625,1.0625,8.2265625,101.8984375
2024-10-26 12:00:00,41.916672,-69.75,9.9765625,1.0390625,8.2109375,102.7421875
2024-10-26 13:00:00,41.916672,-69.75,9.90625,1.015625,8.1328125,104.0546875
2024-10-26 14:00:00,41.916672,-69.75,9.84375,1.0,8.0390625,105.9296875
2024-10-26 15:00:00,41.916672,-69.75,9.78125,0.984375,7.9296875,107.8515625
2024-10-26 16:00:00,41.916672,-69.75,9.7265625,0.9765625,7.8125,109.3828125
2024-10-26 17:00:00,41.916672,-69.75,9.6640625,0.9609375,7.765625,109.671875
2024-10-26 18:00:00,41.916672,-69.75,9.5859375,0.9375,7.828125,108.375
2024-10-26 19:00:00,41.916672,-69.75,9.515625,0.90625,7.90625,107.34375
2024-10-26 20:00:00,41.916672,-69.75,9.453125,0.890625,7.9375,106.90625
